What was build as part of the UK's celebration of the new millennium?,作為英國對新千年慶祝的一部分，建造是什麼？
Mince pies are traditionally eaten on which day?,傳統上哪一天吃了碎餡餅？
People fighting near Canterbury,坎特伯雷附近戰鬥的人
Which king defeated the Vikings?,哪個國王擊敗了維京人？
England makes up 83% of the total population,英格蘭佔總人口的83％
May 1939,1939年5月
10 Downing Street,唐寧街10號
Mo Farah,莫·法拉（Mo Farah）
Germany,德國
1925,1925年
Jayne Torvill and Mary Peters,傑恩·托維爾（Jayne Torvill）和瑪麗·彼得斯（Mary Peters）
Check the age of both people to make sure they are over 25,檢查兩個人的年齡以確保他們超過25歲
What are TWO core values of a civil servant?,公務員的兩個核心價值是什麼？
What was the system of land ownnership used by the Normans known as?,諾曼人使用的土地所有權制度是什麼？
The Heart of the Matter,事件的核心
The King,國王
Your local polling station,您當地的投票站
Cannabis,大麻
25th of December,12月25日
7,7
Norway and Denmark,挪威和丹麥
50%,50％
When did the WWI begin?,第一次世界大戰何時開始？
Who was the monarch when the Book of Common Prayer was written to be used in the Church of England?,在英格蘭教會中寫了《普通祈禱書》時，誰是君主？
Scoop,舀
Who can nominate life peers? (Select TWO),誰可以提名生活同齡人？ （選擇兩個）
Who was the British scientist who was awarded the Nobel prize for the discovery of the structure of the DNA molecule?,誰是對DNA分子的結構而被授予諾貝爾獎的英國科學家？
The Medieval Period is referred to the period after the Norman Conquest up until what year?,中世紀的時期被提到諾曼征服之後的時期直到哪一年？
June 1946,1946年6月
Women were given the right to vote at the age of 30,婦女在30歲時獲得投票權
Immigration,移民
All acts of Parliaments made in who's name?,所有以誰的名字做出的議會行為？
Jews,猶太人
Oxford,牛津
1941,1941年
Wales wasn't under Anglo-Saxon rule,威爾士不在盎格魯 - 撒克遜統治下
The BBC,英國廣播公司
Grimsby,格里姆斯比
Hawaii,夏威夷
Court of Session,會議法院
Peter Mansfield,彼得·曼斯菲爾德
House of York and House of Lancaster,約克之家和蘭開斯特之家
Which of these venues is located in Scotland?,這些場所中的哪個位於蘇格蘭？
Following previous decisions,遵循以前的決定
During Queen Victoria's reign the British Empire became the largest empire the world has ever seen,維多利亞女王統治期間，大英帝國成為世界上最大的帝國
Easter eggs are often given as presents at Easter as a symbol of new life,復活節彩蛋通常在復活節時作為禮物作為新生活的象徵
The Teenage Programme,青少年計劃
Which process for the mass production of steel led to the development of the shipbuilding industry and the railways?,鋼鐵生產的哪個過程導致了造船業和鐵路的發展？
"The rescue of 300,000 men",營救30萬人
Democracy,民主
1324,1324
Be able to use computers in English,能夠使用英文計算機
19th and 20th century,19世紀和20世紀
Carrying a weapon,攜帶武器
"You must treat everyone equally, regardless of sex, race, age, religion, disability, class or sexual orientation",無論性別，種族，年齡，宗教，殘疾，階級或性取向如何，您都必須平等地對待每個人
St George is the national saint of Northern Ireland,聖喬治是北愛爾蘭的國家聖人
Lancashire,蘭開夏郡
In which country was Charles II residing before he was invited to England by the Parliament?,查爾斯二世（Charles II）在議會邀請到英國之前居住在哪個國家？
A hiding place from enemies,敵人的藏身處
£10 £20 £50 £100 are the only banknotes currently allowed in the UK,£10£20£50£100是英國目前唯一允許的鈔票
King Charles I recalled Parliament to ask it for funds to form his own army,查爾斯國王我召回議會要求其組成自己的軍隊
1877,1877年
Tony Blair,托尼·布萊爾
"In 1284 King Edward I of England introduced the Statute of Rhuddlan, which annexed Wales to the Crown of England.",1284年，英格蘭國王愛德華一世（Edward I）介紹了羅魯德蘭（Rhuddlan）的法規，該法規將威爾士吞併到英格蘭王冠。
Festival of White,白色節
The Norman Conquest,諾曼征服
Where is the SECC located?,SECC在哪裡？
Quaker,貴格會
Welsh cakes,威爾士蛋糕
5,5
What did the Romans introduce to Britain?,羅馬人向​​英國介紹了什麼？
Gardens,花園
Jacobites,雅各布派
Lothians,Lothians
Rembrandt Peale,倫勃朗·皮爾（Rembrandt Peale）
An important contributor to the 'pop art' movement of the 1960s,1960年代“波普藝術”運動的重要貢獻者
"England, Scotland, Ireland",英格蘭，蘇格蘭，愛爾蘭
"When Queen Anne died, a German, George of Hanover, became the next King of England",當安妮女王去世時，德國人，漢諾威的喬治成為英格蘭的下一個國王
How can you look after the environment? (Choose TWO),您如何照顧環境？ （選擇兩個）
Labour Party only,僅工黨
119,119
State retirement pension,國家退休養老金
3000,3000
Charles Dicken,查爾斯·迪肯（Charles Dicken）
1696,1696年
Sikh,錫克教
How can you visit the Welsh Assembly?,您如何參觀威爾士議會？
How are members of Parliament (MPs) elected?,國會議員（MPS）如何當選？
Which TWO things are you required to have to apply for ILR or British Citizenship?,您需要哪兩件事才能申請ILR或英國公民身份？
Cricket,蟋蟀
Was a portrait painter who often painted people in country or garden scenery,是一位肖像畫家，經常在鄉村或花園風景中畫畫
Crusaders,十字軍
Julius Caesar led a Roman invasion of Britain in 55 BC but this was unsuccessful. For how many years did Britain remain separate from the Roman Empire?,朱利葉斯·凱撒（Julius Caesar）在公元前55年領導了羅馬對英國的入侵，但這沒有成功。英國與羅馬帝國保持分離多少年？
"10,000 years ago",10，000年前
On what day does 'Lent' begin?,“借”開始哪一天？
Hugh Hundson,休·漢德森
1920,1920年
What does the money raised from National Insurance Contributions pay for? (Choose TWO),從國民保險捐款中籌集的資金需要什麼？ （選擇兩個）
The Ship of Royals,皇家船
To remain in the UK forever,永遠留在英國
"It is illegal to sell tobacco products such as cigarettes, cigars, roll-up tobacco to anyone under what age?",將煙草，雪茄和煙草等煙草產品出售給什麼年齡以下的人是非法的？
How many senior MPs get appointed by the Prime Minister to become ministers in charge of departments?,總理任命多少高級國會議員成為負責部門的部長？
What did R. A. Butler introduce?,R. A. Butler介紹了什麼？
"St David's Day, St Patrick's Day, St George's Day, St Andrew's Day",聖帕特里克節的聖大衛節，聖喬治節，聖安德魯日
The Church's system of governance,教會的治理體系
Electricity,電
Aberdeen,阿伯丁
Freedom of forced labour,強迫勞動的自由
Leg,腿
In the East,在東方
To change laws,改變法律
Big Ben,大本鐘
70 million years ago,7000萬年前
"William, the Duke of Lion",威廉，獅子公爵
Small boats coming to the rescue,小船救援
When is St David's day?,聖大衛日什麼時候？
The Parliament,議會
The Festival of the Sun,太陽節
"The chairperson of the General Assembly, who is appointed for one year only and often speaks on behalf of the Church",大會主席僅被任命為一年，經常代表教會講話
Dream Palace,夢宮
Which of these countries was NOT UK's ally in the WWII?,這些國家中的哪一個不是第二次世界大戰中的英國盟友？
What percentage of the workforce are women?,婦女是勞動力的百分比？
Who designed the new St Paul Cathedral?,誰設計了新的聖保羅大教堂？
Sutton Hoo,薩頓侯
Decarburization,脫氧
How is the New Year often called in Scotland?,新年在蘇格蘭經常被召喚？
North Europe,北歐
The Governing Party,理事會
Home Secretary,內政大臣
People who are self-employed need to pay National Insurance Contributions themselves,自僱人士需要支付國家保險供款的人
Bradley Wiggins,布拉德利·威金斯（Bradley Wiggins）
Which word comes from the Viking language?,哪個詞來自維京語言？
Joseph Turner,約瑟夫·特納
Puritans are a group of Catholics who advocate complex religious doctrine and worship,清教徒是一群天主教徒，他們倡導複雜的宗教學說和崇拜
Keith Campbell,基思·坎貝爾
The Act for the governments,政府法案
Asked to provide medical certificate,要求提供醫療證明
Appoint the Prime Minister (PM),任命總理（PM）
200,200
John MacLeod and James Goodfellow,約翰·麥克勞德（John MacLeod）和詹姆斯·古德福（James Goodfellow）
a valid foreign passport,有效的外國護照
"Who receives ambassadors and high commissioners, entertains visiting heads of state and makes state visits overseas in support of diplomatic and economic relationships with other countries?",誰接待了大使和高級專員，招待訪問國家元首，並在海外進行州訪問以支持與其他國家的外交和經濟關係？
You are not responsible for cleaning up after your pet in public places,您不負責在寵物在公共場所進行清理
1684,1684年
"The Queen is the ceremonial head of the Commonwealth, which currently has 27 member states",女王是英聯邦的儀式負責人，目前有27個成員國
What does the UK offer to its residents?,英國向居民提供什麼？
100,100
The Correct Version,正確的版本
The Prime Minister is the head of the Commonwealth,總理是英聯邦的負責人
The War of the Roses,玫瑰的戰爭
The Quakers,貴格會
The Monarch appoints the members of the Cabinet,君主任命內閣成員
Protestants,新教徒
Halloween,萬聖節
